ambiguity_type,resolution,resolution_note,player_id,db_name,db_matches,db_intl_matches,db_club_matches,db_last_match,db_team_type,db_teams,db_reg_name_count,sheet_player_id,sheet_batting_name,sheet_country,sheet_major_teams,sheet_dob,sheet_intl_innings,sheet_club_t20_innings,sheet_playercard_url
C_exact_unique_evidence_failed,,,83ea85f6,AL Ndhlovu,7,7,0,2015-01-24 00:00:00,international,Uganda,1.0,221453,AL Ndhlovu,South Africa,Uganda|KwaZulu-Natal Inland|Northerns|University of Pretoria|South Africa Academy|Titans|University Sports South Africa XI,1986-02-25T00:00Z,0,14,https://www.espncricinfo.com/ci/content/player/221453.html
A_db_name_collision,,,62433e0d,Umar Nawaz,1,1,0,2015-01-24 00:00:00,international,Canada,2.0,1318848,Umar Nawaz,Sweden,Sweden,1985-09-27T00:00Z,9,9,https://www.espncricinfo.com/ci/content/player/1318848.html
C_exact_unique_evidence_failed,,,7da44536,RM Duffield,6,0,6,2015-01-11 00:00:00,/club,Brisbane Heat,1.0,434812,RM Duffield,Australia,Elite International Cricket Academy|Gosnells|Melville|Perth Scorchers|Western Australia|Western Australia Under-23s,1988-06-20T00:00Z,0,14,https://www.espncricinfo.com/ci/content/player/434812.html
C_exact_unique_evidence_failed,,,dd7e33d8,HA Walsh,2,0,2,2014-12-18 00:00:00,/club,Wellington Firebirds,1.0,559068,HA Walsh,New Zealand,New Zealand Under-19s|New Zealand XI|Wellington|Wellington A|Wellington Under-17s,1993-12-05T00:00Z,0,7,https://www.espncricinfo.com/ci/content/player/559068.html
C_exact_unique_evidence_failed,,,ca097df5,SET Friday,2,0,2,2014-10-26 00:00:00,/club,Otago Volts|Auckland Aces,1.0,486182,SET Friday,New Zealand,Wellington|Wellington A|Wellington Under-17s|Wellington Under-19s,1990-10-24T00:00Z,0,3,https://www.espncricinfo.com/ci/content/player/486182.html
A_db_name_collision,,,e6313a2b,Ahmed Faiz,4,4,0,2014-09-28 00:00:00,international,Maldives,2.0,307639,Ahmed Faiz,Malaysia,Malaysia|Malaysia Under-19s,1988-02-12T00:00Z,110,110,https://www.espncricinfo.com/ci/content/player/307639.html
C_exact_unique_evidence_failed,,,a23fda4a,MNW Spriegel,32,0,32,2014-08-21 00:00:00,/club,Northamptonshire,1.0,288772,MNW Spriegel,England,Loughborough Marylebone Cricket Club University (England)|Surrey|Surrey 2nd XI,1987-03-04T00:00Z,0,127,https://www.espncricinfo.com/ci/content/player/288772.html
C_exact_unique_evidence_failed,,,03ae720f,MW Goodwin,25,0,25,2014-08-20 00:00:00,/club,Glamorgan,1.0,55456,MW Goodwin,Zimbabwe,Netherlands|Zimbabwe|ACB Chairman's XI|Ahmedabad Rockets|Cricket Australia Chairman's XI|ICL World XI|Mashonaland|Mashonaland A|Subiaco-Floreat|Sussex|Warriors|Western Australia|Western Australia Second XI,1972-12-11T00:00Z,86,115,https://www.espncricinfo.com/ci/content/player/55456.html
A_db_name_collision,,,dae6fac5,S Sharma,8,8,0,2014-08-13 00:00:00,international,India,2.0,1526453,S Sharma,Mexico,Mexico,1997-01-01T00:00Z,13,13,https://www.espncricinfo.com/ci/content/player/1526453.html
C_exact_unique_evidence_failed,,,e9200997,M Matthew,7,0,7,2014-08-10 00:00:00,/club,St Lucia Zouks,1.0,52621,M Matthew,West Indies,Dominica|St Lucia Kings|West Indies Under-19s|Windward Islands,1985-09-23T00:00Z,0,34,https://www.espncricinfo.com/ci/content/player/52621.html
C_exact_unique_evidence_failed,,,416881d1,ROO Jordan,4,0,4,2014-08-03 00:00:00,/club,St Lucia Zouks,1.0,670027,ROO Jordan,West Indies,St Lucia Kings|West Indies Under-19s|Windward Islands Under-19s,1994-10-21T00:00Z,0,8,https://www.espncricinfo.com/ci/content/player/670027.html
C_exact_unique_evidence_failed,,,8cf570b0,AM Northcote,17,17,0,2014-06-28 00:00:00,international,Italy,1.0,296153,AM Northcote,South Africa,Italy|Western Province,1983-04-12T00:00Z,0,20,https://www.espncricinfo.com/ci/content/player/296153.html
C_exact_unique_evidence_failed,,,3528b8dd,DA Marage,10,10,0,2014-06-28 00:00:00,international,Italy,1.0,49752,DA Marage,Sri Lanka,Italy|Bloomfield Cricket and Athletic Club|Chilaw Marians Cricket Club,1981-09-24T00:00Z,0,10,https://www.espncricinfo.com/ci/content/player/49752.html
C_exact_unique_evidence_failed,,,e56b84e7,SC Moore,15,0,15,2014-06-22 00:00:00,/club,Derbyshire,1.0,17953,SC Moore,England,England Lions|Marylebone Cricket Club|Sussex 2nd XI|Worcestershire,1980-11-04T00:00Z,0,105,https://www.espncricinfo.com/ci/content/player/17953.html
A_db_name_collision,,,cd14fffb,Mirza Baig,3,3,0,2014-06-13 00:00:00,international,Bahrain,2.0,1331512,Mirza Baig,Pakistan,Pakistan|Chattogram Royals|Lahore Qalandars|Peshawar Zalmi,1999-11-03T00:00Z,3,52,https://www.espncricinfo.com/ci/content/player/1331512.html
A_db_name_collision,,,656da404,Sameer Minhas,2,2,0,2014-06-10 00:00:00,international,Bahrain,2.0,1515069,Sameer Minhas,Pakistan,Islamabad United|Pakistan A|Pakistan Under-19s,2006-12-02T00:00Z,0,13,https://www.espncricinfo.com/ci/content/player/1515069.html
A_db_name_collision,,,5d9a1a73,R Sharma,50,6,44,2014-05-03 00:00:00,international/club,Pune Warriors|India|Delhi Daredevils|Deccan Chargers,3.0,24129,R Sharma,Hong Kong,Hong Kong|Delhi,1960-09-14T00:00Z,2,0,https://www.espncricinfo.com/ci/content/player/24129.html
A_db_name_collision,,,5d9a1a73,R Sharma,50,6,44,2014-05-03 00:00:00,international/club,Pune Warriors|India|Delhi Daredevils|Deccan Chargers,3.0,272994,R Sharma,India,India|Bhilwara Kings|Chennai Super Kings|Deccan Chargers|Delhi Capitals|India A|Morrisville Unity|Pune Warriors|Punjab,1986-11-30T00:00Z,12,147,https://www.espncricinfo.com/ci/content/player/272994.html
A_db_name_collision,,,5d9a1a73,R Sharma,50,6,44,2014-05-03 00:00:00,international/club,Pune Warriors|India|Delhi Daredevils|Deccan Chargers,3.0,1179839,R Sharma,Singapore,Singapore Under-19s,2003-10-20T00:00Z,20,20,https://www.espncricinfo.com/ci/content/player/1179839.html
C_exact_unique_evidence_failed,,,f41b8e7b,Noor-ul-Amin,1,1,0,2014-05-01 00:00:00,international,United Arab Emirates,1.0,42294,Noor-ul-Amin,Pakistan,Abbottabad|Abbottabad Falcons|Rest of North West Frontier Province,1975-02-04T00:00Z,0,10,https://www.espncricinfo.com/ci/content/player/42294.html
A_db_name_collision,,,102bc1f4,R Sharma,2,2,0,2014-03-13 00:00:00,international,Nigeria,3.0,24129,R Sharma,Hong Kong,Hong Kong|Delhi,1960-09-14T00:00Z,2,0,https://www.espncricinfo.com/ci/content/player/24129.html
A_db_name_collision,,,102bc1f4,R Sharma,2,2,0,2014-03-13 00:00:00,international,Nigeria,3.0,272994,R Sharma,India,India|Bhilwara Kings|Chennai Super Kings|Deccan Chargers|Delhi Capitals|India A|Morrisville Unity|Pune Warriors|Punjab,1986-11-30T00:00Z,12,147,https://www.espncricinfo.com/ci/content/player/272994.html
A_db_name_collision,,,102bc1f4,R Sharma,2,2,0,2014-03-13 00:00:00,international,Nigeria,3.0,1179839,R Sharma,Singapore,Singapore Under-19s,2003-10-20T00:00Z,20,20,https://www.espncricinfo.com/ci/content/player/1179839.html
C_exact_unique_evidence_failed,,,ba9932c0,Bhupinder Singh,6,0,6,2014-02-23 00:00:00,/club,Auckland Aces,1.0,436406,Bhupinder Singh,New Zealand,Auckland,1986-10-31T00:00Z,0,27,https://www.espncricinfo.com/ci/content/player/436406.html
C_exact_unique_evidence_failed,,,fa047d77,LMG Masekela,1,0,1,2014-02-02 00:00:00,/club,Knights,1.0,261756,LMG Masekela,South Africa,Limpopo|Northerns|South Africa Academy|Titans|University Sports South Africa XI,1987-07-21T00:00Z,0,45,https://www.espncricinfo.com/ci/content/player/261756.html
C_exact_unique_evidence_failed,,,4c9c19e3,LN Mosena,7,0,7,2014-01-31 00:00:00,/club,Knights,1.0,221293,LN Mosena,South Africa,Free State|South Africa Academy,1987-03-18T00:00Z,0,28,https://www.espncricinfo.com/ci/content/player/221293.html
C_exact_unique_evidence_failed,,,9ef8ebb9,MG Gale,4,0,4,2014-01-22 00:00:00,/club,Melbourne Renegades,1.0,5550,MG Gale,Australia,Brisbane Heat|Queensland|Queensland Under-23s|Ringwood|Victoria Institute of Sport|Victoria Under-17s|Victoria Under-19s,1983-11-28T00:00Z,0,12,https://www.espncricinfo.com/ci/content/player/5550.html
A_db_name_collision,,,36769c31,SJ Coyte,11,0,11,2014-01-01 00:00:00,/club,Sydney Thunder,2.0,4886,SJ Coyte,Australia,Australia Under-19s|New South Wales|New South Wales Colts|New South Wales Second XI|New South Wales Under-19s|New South Wales Under-23s|Sydney Thunder,1985-03-07T00:00Z,0,50,https://www.espncricinfo.com/ci/content/player/4886.html
C_exact_unique_evidence_failed,,,25d12bb4,WD Sheridan,12,0,12,2013-12-26 00:00:00,/club,Melbourne Renegades,1.0,230194,WD Sheridan,Australia,Australia Under-19s|Australian Capital Territory|Richmond|Victoria|Victoria Second XI|Victoria Under-23s,1987-07-05T00:00Z,0,24,https://www.espncricinfo.com/ci/content/player/230194.html
C_exact_unique_evidence_failed,,,44ec8c4a,JM Herrick,2,0,2,2013-12-20 00:00:00,/club,Melbourne Renegades,1.0,307494,JM Herrick,Australia,Casey-South Melbourne|Frankston-Peninsula|St Kilda|Victoria Emerging Players|Victoria Second XI|Wellington,1985-01-16T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/307494.html
C_exact_unique_evidence_failed,,,7805af0f,NM Carter,9,9,0,2013-11-29 00:00:00,international,Scotland,1.0,44493,NM Carter,South Africa,Scotland|Boland|Cape Cobras|Matabeleland Tuskers|Middlesex|Warwickshire,1975-01-29T00:00Z,20,214,https://www.espncricinfo.com/ci/content/player/44493.html
C_exact_unique_evidence_failed,,,dcac91d4,JC Guillen,2,0,2,2013-08-03 00:00:00,/club,Trinidad & Tobago Red Steel,1.0,300449,JC Guillen,West Indies,Kent 2nd XI|North Trinidad|Trinidad & Tobago|Trinbago Knight Riders|West Indies A,1986-01-02T00:00Z,0,7,https://www.espncricinfo.com/ci/content/player/300449.html
C_exact_unique_evidence_failed,,,17d0435c,MGDCK Fernando,3,3,0,2013-05-05 00:00:00,international,Italy,1.0,48943,MGDCK Fernando,Sri Lanka,Italy|Chilaw Marians Cricket Club|Maris Stella College|Negambo Cricket Club,1982-02-18T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/48943.html
A_db_name_collision,,,4dc6fd02,J Anderson,2,2,0,2013-05-01 00:00:00,international,Bermuda,3.0,44014,J Anderson,Ireland,Ireland|Ireland|Ireland A|KwaZulu-Natal,1982-10-06T00:00Z,13,15,https://www.espncricinfo.com/ci/content/player/44014.html
A_db_name_collision,,,4dc6fd02,J Anderson,2,2,0,2013-05-01 00:00:00,international,Bermuda,3.0,362044,J Anderson,Bermuda,Bermuda,1979-02-17T00:00Z,0,9,https://www.espncricinfo.com/ci/content/player/362044.html
A_db_name_collision,,,4dc6fd02,J Anderson,2,2,0,2013-05-01 00:00:00,international,Bermuda,3.0,1339016,J Anderson,India,Mizoram|North East Zone,1999-11-12T00:00Z,0,20,https://www.espncricinfo.com/ci/content/player/1339016.html
A_db_name_collision,,,719c5146,I Khan,8,1,7,2013-03-02 00:00:00,international/club,South Africa|Dolphins,2.0,45932,I Khan,South Africa,South Africa|Dolphins|KwaZulu-Natal|KwaZulu-Natal Inland|South Africa A|South Africa Under-19s,1984-04-27T00:00Z,0,71,https://www.espncricinfo.com/ci/content/player/45932.html
A_db_name_collision,,,719c5146,I Khan,8,1,7,2013-03-02 00:00:00,international/club,South Africa|Dolphins,2.0,52334,I Khan,West Indies,Barbados Royals|Jamaica Tallawahs|Manipal Tigers|St Kitts and Nevis Patriots|Texas Chargers|Trinidad & Tobago|West Indies A,1984-07-06T00:00Z,0,71,https://www.espncricinfo.com/ci/content/player/52334.html
A_db_name_collision,,,719c5146,I Khan,8,1,7,2013-03-02 00:00:00,international/club,South Africa|Dolphins,2.0,254125,I Khan,West Indies,Guyana,1982-05-13T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/254125.html
B_sheet_name_country_collision,,,719c5146,I Khan,8,1,7,2013-03-02 00:00:00,international/club,South Africa|Dolphins,,254125,I Khan,West Indies,Guyana,1982-05-13T00:00Z,0,4,https://www.espncricinfo.com/ci/content/player/254125.html
B_sheet_name_country_collision,,,719c5146,I Khan,8,1,7,2013-03-02 00:00:00,international/club,South Africa|Dolphins,,52334,I Khan,West Indies,Barbados Royals|Jamaica Tallawahs|Manipal Tigers|St Kitts and Nevis Patriots|Texas Chargers|Trinidad & Tobago|West Indies A,1984-07-06T00:00Z,0,71,https://www.espncricinfo.com/ci/content/player/52334.html
C_exact_unique_evidence_failed,,,a81ef70a,AR Lamb,7,0,7,2013-02-20 00:00:00,/club,Central Stags,1.0,378662,AR Lamb,New Zealand,Central Districts|Wellington,1978-03-01T00:00Z,0,6,https://www.espncricinfo.com/ci/content/player/378662.html
C_exact_unique_evidence_failed,,,f594930c,DJ Broom,4,0,4,2013-02-20 00:00:00,/club,Otago Volts,1.0,335228,DJ Broom,New Zealand,Canterbury|Otago,1985-09-16T00:00Z,0,8,https://www.espncricinfo.com/ci/content/player/335228.html
C_exact_unique_evidence_failed,,,7806483b,DN Hakaraia,3,0,3,2013-02-20 00:00:00,/club,Auckland Aces,1.0,388753,DN Hakaraia,New Zealand,Auckland|Auckland Second XI|Auckland Under-19s,1983-05-30T00:00Z,0,7,https://www.espncricinfo.com/ci/content/player/388753.html
C_exact_unique_evidence_failed,,,093ae70b,Hamid Hassan,4,0,4,2013-02-14 00:00:00,/club,Barisal Burners,1.0,311427,Hamid Hassan,Afghanistan,Afghanistan|Marylebone Cricket Club|Marylebone Cricket Club Young Cricketers|Pakistan Customs|Southern Superstars,1987-06-01T00:00Z,125,108,https://www.espncricinfo.com/ci/content/player/311427.html
C_exact_unique_evidence_failed,,,5a85d45f,Saju Datta,2,0,2,2013-02-14 00:00:00,/club,Rangpur Riders,1.0,236238,Saju Datta,Bangladesh,Barishal Division|Chittagong|Kalabagan Krira Chakra|Sylhet Division,1985-01-01T00:00Z,0,10,https://www.espncricinfo.com/ci/content/player/236238.html
C_exact_unique_evidence_failed,,,07a67c50,Noor Hossain,5,0,5,2013-02-12 00:00:00,/club,Khulna Royal Bengals|Sylhet Royals,1.0,400588,Noor Hossain,Bangladesh,Bangladesh A|Bangladesh Under-19s|Bangladesh Under-23s|BCB Select XI|Chittagong|Dhaka Division,1992-12-03T00:00Z,0,20,https://www.espncricinfo.com/ci/content/player/400588.html
C_exact_unique_evidence_failed,,,fccebff9,Shapoor Zadran,8,0,8,2013-02-11 00:00:00,/club,Khulna Royal Bengals,1.0,319746,Shapoor Zadran,Afghanistan,Afghanistan|Afghanistan Under-19s|Badureliya Sports Club|Mis Ainak Region,1987-07-08T00:00Z,160,165,https://www.espncricinfo.com/ci/content/player/319746.html
A_db_name_collision,,,a3ead8da,A Sharma,21,21,0,2013-02-05 00:00:00,international,India,3.0,1294141,A Sharma,United Arab Emirates,United Arab Emirates|United Arab Emirates Under-19s,2004-12-03T00:00Z,46,24,https://www.espncricinfo.com/ci/content/player/1294141.html
B_sheet_name_country_collision,,,e3e9f70a,Amit Kumar,3,0,3,2013-01-29 00:00:00,/club,Rangpur Riders,,1512257,Amit Kumar,India,Jharkhand|Sunrisers Hyderabad,2002-11-02T00:00Z,0,9,https://www.espncricinfo.com/ci/content/player/1512257.html
B_sheet_name_country_collision,,,e3e9f70a,Amit Kumar,3,0,3,2013-01-29 00:00:00,/club,Rangpur Riders,,542935,Amit Kumar,India,Himachal Pradesh,1989-11-25T00:00Z,0,26,https://www.espncricinfo.com/ci/content/player/542935.html
C_exact_unique_evidence_failed,,,d87404b4,TP Doropoulos,4,0,4,2013-01-20 00:00:00,/club,Adelaide Strikers|Wellington,1.0,5104,TP Doropoulos,Australia,Australia Under-19s|Australian Institute of Sport|South Australia|Western Australia|Western Australia Under-17s|Western Australia Under-19s,1985-04-25T00:00Z,0,26,https://www.espncricinfo.com/ci/content/player/5104.html
C_exact_unique_evidence_failed,,,db2114f1,MJ Johnston,6,0,6,2012-12-27 00:00:00,/club,Hobart Hurricanes|Adelaide Strikers,1.0,6105,MJ Johnston,Australia,Western Australia|Western Australia Second XI|Western Australia Under-15s|Western Australia Under-19s,1985-10-15T00:00Z,0,21,https://www.espncricinfo.com/ci/content/player/6105.html
B_sheet_name_country_collision,,,b1d5b43c,JD Smith,1,0,1,2012-12-13 00:00:00,/club,Adelaide Strikers,,1462604,JD Smith,Australia,Victoria,,0,10,https://www.espncricinfo.com/ci/content/player/1462604.html
B_sheet_name_country_collision,,,b1d5b43c,JD Smith,1,0,1,2012-12-13 00:00:00,/club,Adelaide Strikers,,262161,JD Smith,Australia,Australia Under-19s|South Australia,1988-10-11T00:00Z,0,3,https://www.espncricinfo.com/ci/content/player/262161.html
C_exact_unique_evidence_failed,,,c8e7c983,RJG Lockyear,6,0,6,2012-12-08 00:00:00,/club,Sydney Thunder|Hobart Hurricanes,1.0,6419,RJG Lockyear,Australia,Tasmania,1983-02-28T00:00Z,0,39,https://www.espncricinfo.com/ci/content/player/6419.html
C_exact_unique_evidence_failed,,,a4bdab82,ML Su'a,1,1,0,2012-09-22 00:00:00,international,Samoa,1.0,38409,ML Su'a,New Zealand,New Zealand|Samoa|Auckland|Northern Districts,1966-11-07T00:00Z,24,0,https://www.espncricinfo.com/ci/content/player/38409.html
A_db_name_collision,,,071cec83,D Smith,1,1,0,2012-09-17 00:00:00,international,Vanuatu,3.0,946453,D Smith,South Africa,Pretoria Capitals|Sunrisers Eastern Cape|Western Province|Western Province Under-13s,2002-03-19T00:00Z,0,24,https://www.espncricinfo.com/ci/content/player/946453.html
A_db_name_collision,,,89b3278d,A Mohammed,2,2,0,2012-09-09 00:00:00,international,United States of America,2.0,414250,A Mohammed,United States of America,United States of America|United States of America Under-19s,1990-09-10T00:00Z,0,2,https://www.espncricinfo.com/ci/content/player/414250.html
A_db_name_collision,,,0942d272,A Mishra,3,3,0,2012-09-07 00:00:00,international,United States of America,3.0,31730,A Mishra,United States of America,United States of America|Karnataka,1981-06-11T00:00Z,0,12,https://www.espncricinfo.com/ci/content/player/31730.html
A_db_name_collision,,,0942d272,A Mishra,3,3,0,2012-09-07 00:00:00,international,United States of America,3.0,31107,A Mishra,India,India|Chandigarh|Deccan Chargers|Delhi Capitals|Delhi Capitals|Haryana|India A|India Blue|India Blue|India Emerging Players|India Red|India Under-19s|Lucknow Super Giants|North Zone|Oil & Natural Gas Corporation|Rest of India|Sunrisers Hyderabad,1982-11-24T00:00Z,89,515,https://www.espncricinfo.com/ci/content/player/31107.html
A_db_name_collision,,,0942d272,A Mishra,3,3,0,2012-09-07 00:00:00,international,United States of America,3.0,1528649,A Mishra,Ghana,Ghana,2002-06-07T00:00Z,1,1,https://www.espncricinfo.com/ci/content/player/1528649.html
B_sheet_name_country_collision,,,85902ca9,Mohammad Ayub,1,1,0,2012-06-22 00:00:00,international,Pakistan,,480213,Mohammad Ayub,Pakistan,Quetta,1984-05-23T00:00Z,0,1,https://www.espncricinfo.com/ci/content/player/480213.html
B_sheet_name_country_collision,,,85902ca9,Mohammad Ayub,1,1,0,2012-06-22 00:00:00,international,Pakistan,,41557,Mohammad Ayub,Pakistan,Pakistan|Dera Murad Jamali Ibexes|Punjab (Pakistan)|Sheikhupura Cricket Association|Sialkot Stallions|Sialkot Stallions,1979-09-13T00:00Z,0,12,https://www.espncricinfo.com/ci/content/player/41557.html
C_exact_unique_evidence_failed,,,d92e42f5,KP Appanna,13,0,13,2012-05-14 00:00:00,/club,Royal Challengers Bangalore,1.0,269170,KP Appanna,India,Gulbarga Mystics|India Capitals|Karnataka|Royal Challengers Bengaluru|South Zone,1988-12-20T00:00Z,0,46,https://www.espncricinfo.com/ci/content/player/269170.html
C_exact_unique_evidence_failed,,,7d3720ba,RR Bhatkal,1,0,1,2012-04-12 00:00:00,/club,Royal Challengers Bangalore,1.0,27150,RR Bhatkal,India,Karnataka|Karnataka Under-16s|Malnad Gladiators|Royal Challengers Bengaluru,1985-09-01T00:00Z,0,38,https://www.espncricinfo.com/ci/content/player/27150.html
A_db_name_collision,,,4d0055a0,MA Parker,1,1,0,2012-03-18 00:00:00,international,Scotland,2.0,298197,MA Parker,Scotland,Scotland|Scotland A|Scotland Under-13s|Scotland Under-15s|Scotland Under-17s,1990-03-02T00:00Z,24,12,https://www.espncricinfo.com/ci/content/player/298197.html
C_exact_unique_evidence_failed,,,7fe17a67,Saghir Hossain,3,0,3,2012-02-26 00:00:00,/club,Khulna Royal Bengals,1.0,56158,Saghir Hossain,Bangladesh,Bangladesh|Bangladesh A|Bangladesh Under-19s|Dhaka Division|Dhaka Metropolis|Kalabagan Krira Chakra|Khulna Division,1986-08-19T00:00Z,0,16,https://www.espncricinfo.com/ci/content/player/56158.html
C_exact_unique_evidence_failed,,,b82354b3,Raza Ali Dar,1,0,1,2012-02-19 00:00:00,/club,Sylhet Royals,1.0,42433,Raza Ali Dar,Pakistan,Pakistan Under-15s,1987-12-11T00:00Z,0,77,https://www.espncricinfo.com/ci/content/player/42433.html
B_sheet_name_country_collision,,,267269e1,Faisal Iqbal,25,24,1,2012-02-14 00:00:00,international/club,Sylhet Royals|Pakistan,,394854,Faisal Iqbal,Pakistan,Rawalpindi,1990-07-23T00:00Z,0,6,https://www.espncricinfo.com/ci/content/player/394854.html
B_sheet_name_country_collision,,,267269e1,Faisal Iqbal,25,24,1,2012-02-14 00:00:00,international/club,Sylhet Royals|Pakistan,,40088,Faisal Iqbal,Pakistan,Pakistan|Karachi|Pakistan A|Pakistan International Airlines|Pakistan National Shipping Corporation|Pakistan Reserves|Sindh|Sylhet Royals,1981-12-30T00:00Z,20,56,https://www.espncricinfo.com/ci/content/player/40088.html
